timestamp,autonomous,brakeOverride,manualOverride,steerOverride,throttleOverride,speed
2024-03-28 23:13:22.131,False,False,True,False,False,0.0
2024-03-28 23:13:22.181,False,False,True,False,False,0.0
2024-03-28 23:13:22.231,False,False,True,False,False,0.0
2024-03-28 23:13:22.281,False,False,True,False,False,0.0
2024-03-28 23:13:22.331,False,False,True,False,False,0.0
2024-03-28 23:13:22.381,False,False,True,False,False,0.0
2024-03-28 23:13:22.431,False,False,True,False,False,0.0
2024-03-28 23:13:22.481,False,False,True,False,False,0.0
2024-03-28 23:13:22.531,False,False,True,False,False,0.0
2024-03-28 23:13:22.581,False,False,True,False,False,0.0
2024-03-28 23:13:22.631,False,False,True,False,False,0.0
2024-03-28 23:13:22.681,False,False,True,False,False,0.0
2024-03-28 23:13:22.731,False,False,True,False,False,0.0
2024-03-28 23:13:22.781,False,False,True,False,False,0.0
2024-03-28 23:13:22.831,False,False,True,False,False,0.0
2024-03-28 23:13:22.881,False,False,True,False,False,0.0
2024-03-28 23:13:22.931,False,False,True,False,False,0.0
2024-03-28 23:13:22.981,False,False,True,False,False,0.0
2024-03-28 23:13:23.031,False,False,True,False,False,0.0
2024-03-28 23:13:23.081,False,False,True,False,False,0.0
2024-03-28 23:13:23.131,False,False,True,False,False,0.0
2024-03-28 23:13:23.181,False,False,True,False,False,0.0
2024-03-28 23:13:23.231,False,False,True,False,False,0.0
2024-03-28 23:13:23.281,False,False,True,False,False,0.0
2024-03-28 23:13:23.331,False,False,True,False,False,0.0
2024-03-28 23:13:23.381,False,False,True,False,False,0.0
2024-03-28 23:13:23.431,False,False,True,False,False,0.0
2024-03-28 23:13:23.481,False,False,True,False,False,0.0
2024-03-28 23:13:23.531,False,False,True,False,False,0.0
2024-03-28 23:13:23.581,False,False,True,False,False,0.0
2024-03-28 23:13:23.631,False,False,True,False,False,0.0
2024-03-28 23:13:23.681,False,False,True,False,False,0.0
2024-03-28 23:13:23.731,False,False,True,False,False,0.0
2024-03-28 23:13:23.781,False,False,True,False,False,0.0
2024-03-28 23:13:23.831,False,False,True,False,False,0.0
2024-03-28 23:13:23.881,False,False,True,False,False,0.0
2024-03-28 23:13:23.931,False,False,True,False,False,0.0
2024-03-28 23:13:23.981,False,False,True,False,False,0.0
2024-03-28 23:13:24.031,False,False,True,False,False,0.0
2024-03-28 23:13:24.081,False,False,True,False,False,0.0
2024-03-28 23:13:24.131,False,False,True,False,False,0.0
2024-03-28 23:13:24.181,False,False,True,False,False,0.0
2024-03-28 23:13:24.231,False,False,True,False,False,0.0
2024-03-28 23:13:24.281,False,False,True,False,False,0.0
2024-03-28 23:13:24.331,False,False,True,False,False,0.0
2024-03-28 23:13:24.381,False,False,True,False,False,0.0
2024-03-28 23:13:24.431,False,False,True,False,False,0.0
2024-03-28 23:13:24.481,False,False,True,False,False,0.0
2024-03-28 23:13:24.531,False,False,True,False,False,0.0
2024-03-28 23:13:24.581,False,False,True,False,False,0.0
2024-03-28 23:13:24.631,False,False,True,False,False,0.0
2024-03-28 23:13:24.681,False,False,True,False,False,0.0
2024-03-28 23:13:24.731,False,False,True,False,False,0.0
2024-03-28 23:13:24.781,False,False,True,False,False,0.0
2024-03-28 23:13:24.831,False,False,True,False,False,0.0
